objectid,description,identifier,latitude,longitude
10282,Emerson Ave & Grovewood Pl,53253,39.707833,-86.082736
8530,Central Ave & 11th St,14121,39.781942,-86.149343
7722,High School Rd & Monarch Dr,10948,39.819881,-86.270302
7892,Keystone Ave & Raymond St,11731,39.737694,-86.120911
8874,Washington St & Hawthorne Ln,50637,39.770353,-86.078466
9142,Harcourt Rd & Dugan Dr,50978,39.90575,-86.193965
9200,MLK St & 27th St,51047,39.805297,-86.17163
8394,East St & Caven St,12544,39.742451,-86.149479
7995,English Ave & Oakland Ave,11863,39.759962,-86.112743
8370,Raymond St & Keystone Ave,12512,39.737816,-86.121828
7897,Keystone Ave & Hoyt Ave,11737,39.757049,-86.121161
10010,79th St & Allison Ave,52744,39.89655,-86.249893
8760,16th St & Yandes St,50421,39.78848,-86.138908
9653,16th St & Edmondson Ave,51889,39.789049,-86.049447
7161,38th St & Marseille Rd,10015,39.826059,-86.01784
10356,Emerson Ave & Shelbyville Rd,53345,39.687139,-86.082505
8024,Hanna Ave & Sherman Dr,11895,39.708705,-86.104469
7671,10th St & Porto Alegre,10884,39.779658,-86.187447
9097,Michigan Rd & 38th St,50925,39.825425,-86.181049
9304,Pleasant Run Pkwy N Dr &  Arlington Ave,51212,39.776254,-86.064807
8832,16th St & Park Ave,50538,39.788508,-86.147584
10238,Emerson Ave & Raymond St,53163,39.738432,-86.082756
7615,10th St & Franklin Rd,10810,39.781939,-86.026027
9059,Indianapolis Airport,50857,39.714845,-86.300085
7623,10th St & Edmondson Ave,10818,39.781776,-86.050538
8382,East St & Iowa St,12527,39.743722,-86.149438
9060,W Perimeter Rd - WellPoint,50858,39.720502,-86.323886
8804,Sherman Dr & 31st St,50484,39.81132,-86.102656
8788,Sherman Dr & 30th St,50467,39.810459,-86.102522
8580,42nd St & Graham Ave,50065,39.833019,-86.069774
8267,Troy Ave & Lyons Ave,12366,39.720248,-86.233709
7221,38th St & Central Ave,10098,39.825119,-86.150089
9926,Illinois St & 44th St,52559,39.835924,-86.159377
8558,Illinois St - 3100 N,50024,39.811638,-86.159033
10403,Shortridge Rd & Washington St,53452,39.770784,-86.040466
8272,Holt Rd & Farnsworth St,12372,39.724242,-86.225163
8115,16th St & Rochester Ave,12090,39.787651,-86.220882
10378,English Ave & Kingsbridge St,53417,39.760109,-86.094845
9782,Central Ave & 46th St,52239,39.83949,-86.149859
10362,Greenwood Springs Blvd & Emerson Ave,53354,39.630448,-86.082648
9249,Pleasant Run Pkwy N Dr & Graham Ave,51142,39.776176,-86.068065
7998,Rural St & Hoyt Ave,11866,39.758199,-86.116431
8790,Sherman Dr & 33rd St,50469,39.815265,-86.102599
8495,US 31 & Private Rd,12950,39.661519,-86.145427
7765,10th St & Girls School Rd,11002,39.779179,-86.288096
7820,Saint Margaret's Dr & Smith Blvd,11072,39.779013,-86.185815
7250,38th St & Oxford St,10175,39.825286,-86.115319
9596,30th St & MLK St,51809,39.810145,-86.172922
8582,Arlington Ave & 43rd St,50069,39.834077,-86.06482
7429,34th St & Chester Ave,10457,39.818173,-86.100296
10272,Main St & 13th Ave,53240,39.721553,-86.097266
9746,86th St & Guildford Ave,52082,39.912638,-86.14197
9532,Mitthoefer Rd & Park Valley Dr,51676,39.78933,-85.990284
9642,30th St & Arthington Blvd,51874,39.810873,-86.091355
8479,Perkins Ave & LeGrande Ave,12661,39.738555,-86.111304
8323,Morris St & Warman Ave,12431,39.750667,-86.206313
10406,Shortridge Rd & Kickapoo Trail,53456,39.766136,-86.040498
9584,21st St & Yorkshire Ct,51753,39.796714,-86.003316
7502,34th St & Keystone Ave,10573,39.818158,-86.121998
8263,Troy Ave & Lynhurst Dr,12362,39.72026,-86.248988
7444,34th St & Elizabeth St,10477,39.818387,-86.052789
7203,38th St & Sherman Dr,10074,39.825414,-86.103443
10025,74th St - 5800 W,52760,39.88738,-86.263449
9941,Spring Mill Rd & 63rd St,52587,39.86853,-86.164997
8891,Washington St & Cecil Ave,50654,39.773071,-86.023658
7609,10th St - 9200 E,10801,39.78215,-86.006237
9076,MLK St & Walnut St,50900,39.77648,-86.16677
7658,10th St & Temple Ave,10858,39.781409,-86.118717
9050,Washington St & New Haven Dr,50847,39.734226,-86.310146
8055,16th St & Lafayette Rd,12009,39.788094,-86.200741
7482,34th St & Downey Ave,10545,39.818415,-86.07761
8030,Redfern Dr & 09th Ave,11901,39.700567,-86.09232
7748,10th St & Bauman St,10980,39.779505,-86.278933
8289,Morris St & Hiatt St,12391,39.750987,-86.19576
8472,Raymond St & Oxford St,12654,39.737736,-86.114001
9144,Naab Rd & Katie Knox Dr,50980,39.906914,-86.198237
9984,Lafayette Rd & 34th St,52716,39.817934,-86.228882
9715,College Ave & 71st St,52026,39.88357,-86.145714
9837,Clearvista Way - Community Hopsital North,52328,39.902133,-86.041229
8084,Moller Rd & Dunk Dr,12045,39.820039,-86.256035
9813,Kingsway Dr - 4775 N,52304,39.844417,-86.120547
9911,Hoover Rd & Golf Ln,52537,39.877177,-86.174566
10537,82nd St & Statesman Dr,86013,39.905653,-86.089045
10381,English Ave & Dayton Ave,53420,39.760203,-86.090207
8721,29th St & Riverside Dr E,50367,39.808141,-86.19083
10562,DTC-D,90004,39.76657,-86.153721
9927,Illinois St & 42nd St,52561,39.832174,-86.15935
9041,Washington St & Sigsbee St,50838,39.744605,-86.277383
9694,30th St & Adams St,51942,39.810819,-86.109537
8742,Indiana Ave & Blake St,50392,39.77909,-86.172538
7477,34th St & Elizabeth St,10540,39.818422,-86.052397
9824,Allisonville Rd & 77th St,52315,39.893268,-86.084728
10302,Main St & 15th Ave,53276,39.72165,-86.099275
9576,Brookside Ave & Rural St,51742,39.792521,-86.117608
10290,Emerson Ave & Grovewood Dr,53261,39.70614,-86.082445
10019,Zionsville Rd & 82nd St,52753,39.902467,-86.259934
8741,Indiana Ave & University Blvd,50391,39.780052,-86.174136
9707,30th St & Sutherland Ave,51959,39.810685,-86.14142
7632,16th St & Priscilla Ave,10827,39.789007,-86.066577
9478,Brookside Ave & Tacoma Ave,51609,39.79108,-86.120417
10122,Madison Ave & Atlantic St,52916,39.710014,-86.143797
7813,10th St & Girls School Rd,11063,39.77912,-86.291006
10318,Meridian St & Bakemeyer St,53295,39.728723,-86.158833
10163,Madison Ave & Southport Rd,52999,39.664705,-86.12684
8067,16th St & Main St,12023,39.78748,-86.240943
9725,86th St & Cedar Pl Dr,52036,39.912472,-86.14414
8099,Moller Rd & Beauport Rd,12068,39.805417,-86.25581
7351,38th St & Shore Dr,10331,39.82326,-86.281949
8634,42nd St & Brown Rd,50135,39.833013,-86.093927
8123,16th St & Belleview Pl,12098,39.787897,-86.203113
7611,10th St & Routiers Ave,10804,39.782049,-86.013577
9124,Michigan Rd - 8400 N,50960,39.908043,-86.22092
8509,US 31 & Shelby St,12965,39.654226,-86.139847
9362,Mickley Ave & Port Lillian Dr,51296,39.770804,-86.260243
8520,East St & Hanna Ave,12976,39.707742,-86.148793
10303,Main St & 17th Ave (Sherman Dr),53278,39.721639,-86.101525
9020,Washington St & Rochester Ave,50809,39.761879,-86.220782
7961,Keystone Ave & 51st St,11821,39.845413,-86.122142
10077,Lafayette Rd & Kessler Blvd N Dr,52817,39.799553,-86.210243
7181,38th St & Franklin Rd,10041,39.825889,-86.02768
8808,25th St & Gale St,50489,39.803448,-86.105286
9986,Lafayette Rd - 4050 N,52718,39.830526,-86.241326
8431,Southern Ave & 20th Ave,12587,39.730742,-86.105223
9022,Washington St & Tibbs Ave,50811,39.76382,-86.214409
7644,10th St & Dequincy St,10842,39.781582,-86.087325
10222,Southeastern Ave & Private Dr,53144,39.750777,-86.094275
7906,Sherman Dr & English Ave,11747,39.760615,-86.101991
9263,Arlington Ave & 25th St,51161,39.803524,-86.064455
10030,74th St -5601 W,52769,39.887357,-86.262223
8988,Washington St & Livingston Ave,50769,39.761244,-86.22322
8956,Washington St & Tacoma St,50731,39.768195,-86.119769
7182,38th St & Richardt St,10043,39.825824,-86.036143
10522,University Station NB,70052,39.709884,-86.1394
9697,30th St & Rural St,51945,39.8108,-86.116646
9243,New York St & Bancroft St,51134,39.772286,-86.084369
9550,21st St & Franklin Rd,51696,39.796614,-86.025765
8487,US 31 & Thompson Rd,12941,39.692873,-86.148973
8294,Division St & Standard Ave,12396,39.753696,-86.183239
9886,91st St & Meridian St,52501,39.919732,-86.156943
9865,52nd St & Rosslyn Ave,52388,39.847632,-86.133582
8574,42nd St & Dequincy St,50057,39.833011,-86.087535
10383,English Ave & Clyde Ave,53424,39.760285,-86.085018
9981,Lafayette Rd & Tibbs Ave,52713,39.805896,-86.216785
9474,Brookside Ave & Arsenal Ave,51602,39.783626,-86.133651
9254,10th St & Graham Ave,51147,39.781683,-86.068129
8719,30th St & Harding St,50364,39.810065,-86.187402
9327,Michigan St & Tecumseh St,51245,39.774433,-86.12594
9047,Washington St & New Haven Dr,50844,39.734554,-86.309864
7794,10th St & Miley Ave,11035,39.780717,-86.193183
8700,29th St & Clifton St,50334,39.808233,-86.180091
8343,Troy Ave & Taft Ave,12452,39.720301,-86.236165
7465,33rd St & Franklin Rd,10522,39.8165,-86.025851
9375,Michigan St & Somerset Ave,51315,39.773826,-86.22203
8356,Decatur Blvd & Private Dr - Quaker Oats,12465,39.678519,-86.296977
7213,38th St & Caroline Ave,10087,39.825479,-86.125682
8496,US 31 & Hickory Ln,12951,39.658692,-86.143426
7192,38th St & Layman Ave,10056,39.825507,-86.073401
7933,Keystone Ave & Willowbrook Pkwy,11777,39.842188,-86.12184
9929,Illinois St & 39th St,52564,39.826824,-86.159305
7805,Lynhurst Dr & Ford St,11055,39.780739,-86.250529
9383,Michigan St & Belmont Ave,51328,39.774587,-86.197186
7591,10th St & Bazil Ave,10781,39.782007,-86.011958
8398,Raymond St & Garfield Dr,12548,39.737191,-86.144805
9925,Illinois St & Blue Ridge Rd,52558,39.837755,-86.159426
7358,38th St & Gemco Ln,10338,39.823841,-86.246842
9873,Central Ave & 44th St,52407,39.836041,-86.149927
9460,Rural St & 10th St,51503,39.781624,-86.11652
8384,East St & Orange St,12530,39.749528,-86.149475
7587,10th St & Cecil Ave,10776,39.781901,-86.023216
7583,10th St & Sadlier Dr,10771,39.781834,-86.03695
10159,Madison Ave & Brewer Dr,52995,39.654791,-86.123457
8842,16th St & Central Ave,50558,39.78839,-86.149572
7447,Shadeland Ave & 32nd St,10480,39.816052,-86.045926
8021,Hanna Ave & Brickenwood Trace,11891,39.70861,-86.110941
8563,Illinois St & 37th St,50030,39.823099,-86.159125
8351,Noble of Indiana - Tibbs Ave,12460,39.801444,-86.217241
7251,38th St & Parker Ave,10176,39.825296,-86.113603
9861,62nd St & Oxford St,52381,39.868791,-86.11572
9702,30th St & Schofield Ave,51953,39.810833,-86.129813
8768,A J Brown Ave & 23rd St,50440,39.799404,-86.135456
8629,42nd St & Irvington Ave,50127,39.833098,-86.077045
8119,16th St & Concord Ct,12094,39.787812,-86.211193
9523,21st St & Shenandoah Dr,51667,39.796765,-86.000764
8997,Washington St & Auburn St,50778,39.75487,-86.243898
7308,38th St & Parliament Ln,10251,39.826075,-86.001074
9165,Michigan Rd - 7800 N,51006,39.89621,-86.215429
7543,10th St & Parker Ave,10718,39.781357,-86.114475
7204,38th St & Olney St,10076,39.82538,-86.10654
10504,Vermont Station SB,70034,39.772985,-86.161477
9289,Arlington Ave & 29th St,51193,39.809304,-86.064762
8665,42nd St & Ritter Ave,50201,39.833009,-86.074446
8437,Perkins Ave & Carpenter Ct,12597,39.742606,-86.111415
7727,High School Rd & Hollister Dr,10954,39.807605,-86.270059
9541,21st St & Shoreland Dr,51687,39.796899,-85.997996
7686,10th St & Somerset Ave,10902,39.780499,-86.222155
8284,Morris St - 3023 W,12386,39.750393,-86.210326
10091,Intech Blvd & Intech Commons Dr,52839,39.879486,-86.273928
8237,30th St & Falcon Dr,12296,39.809445,-86.231828
10529,86thSt & Michigan Rd,86004,39.911599,-86.220831
9191,Michigan Rd & 38th St,51037,39.825501,-86.181363
10036,86th St & Zionsville Rd,52776,39.910645,-86.258853
10546,86th St & College Av,86022,39.912606,-86.146315
7403,College Ave & 28th St,10428,39.806787,-86.144735
10231,Prospect St & Churchman Ave,53154,39.752494,-86.124158
9083,MLK St & 21st St,50908,39.795232,-86.168788
7597,10th St & Hathaway Dr,10788,39.782182,-85.995972
9352,3800 W Michigan St - Michigan Plaza,51285,39.773932,-86.226318
8397,Raymond St & Pleasant Run Pkwy N Dr,12547,39.737114,-86.14755
7975,Keystone Ave & 27th St,11838,39.805367,-86.121647
9875,Central Ave & 40th St,52411,39.82873,-86.149854
8819,25th St & Sangster Ave,50515,39.803449,-86.128916
10455,Post Rd & 15th St,54005,39.787978,-86.009205
9967,Hoover Rd & 73rd St,52625,39.886369,-86.174359
8581,42nd St & Campbell Ave,50067,39.832996,-86.066373
10423,Emerson Ave & Orion Ave,53477,39.764333,-86.083072
7631,16th St & Arlington Ave,10826,39.789041,-86.064862
7471,30th St & Elmhurst Dr,10534,39.811099,-86.040054
8102,Parkwood Dr & Schoolwood Dr,12071,39.803589,-86.264878
7868,Redfern Dr & 09th Ave,11705,39.700646,-86.092502
9498,21st St & Ritter Ave,51636,39.796212,-86.073516
7561,Ritter Ave -1200 N,10742,39.783451,-86.073701
7844,Kessler Blvd E Dr & Keystone Ave,11590,39.862311,-86.121695
8246,30th St & Tyrone Dr,12307,39.809787,-86.20497
8003,Keystone Ave & Prospect St,11872,39.752632,-86.121268
7552,10th St & Linwood Ave,10730,39.781446,-86.09312
10148,Madison Ave & Preddy Dr,52951,39.637874,-86.117973
9835,82nd St & Summit Hill Dr,52326,39.90507,-86.048962
9631,30th St & Eastern Ave,51857,39.810736,-86.118229
9701,30th St & Manlove Ave,51952,39.810782,-86.127453
8524,County Line Rd at Community Hospital South,13025,39.63557,-86.133817
8754,College Ave & Arch St,50410,39.778223,-86.145146
7712,High School Rd & 34th St,10937,39.816061,-86.270073
7590,10th St & Harbison Ave,10780,39.78195,-86.014926
7255,38th St & Station St,10182,39.825284,-86.104503
7189,38th St - Value City,10051,39.825581,-86.063005
9629,30th St & Hillside Ave,51854,39.81073,-86.124127
8187,34th St & Heather Ridge Dr,12241,39.816006,-86.285259
8101,Meadowood Dr & Parkwood Dr,12070,39.804213,-86.264541
10550,86th St & Ditch Rd,86026,39.912297,-86.183081
10360,Wilson Dr & Walmart Dr,53350,39.632951,-86.079642
8775,25th & Keystone Ave,50451,39.803385,-86.120979
10092,Woodland Dr & 71st St,52841,39.882714,-86.265582
8007,Keystone Ave & Reformers Ave,11876,39.741536,-86.12117
7229,Meridian St & 10th St,10124,39.781287,-86.157632
7834,62nd St & Rural St,11555,39.86862,-86.118078
10166,Madison Ave & Banta Rd,53003,39.672099,-86.129429
10212,Prospect St & Sherman Dr,53114,39.752633,-86.101518
7163,38th St & Harvest Ave,10017,39.826035,-86.02218
8807,Sherman Dr & 25th St,50487,39.803639,-86.102572
10177,Madison Ave & Hanna Ave,53019,39.708818,-86.142839
10184,Madison Ave & Troy Ave,53026,39.722983,-86.150349
9178,Michigan Rd & 62nd St,51023,39.867724,-86.201703
8686,18th St & Sugar Grove Ave,50318,39.79121,-86.18494
7172,42nd St & Cordell St,10027,39.833516,-86.003538
8929,Washington St & Pasadena St,50699,39.77176,-86.053332
9543,21st St & Yorkshire Ct,51689,39.796847,-86.002836
8417,17th St & Albany St,12570,39.72404,-86.101761
9283,Arlington Ave & 38th St,51184,39.824718,-86.064897
10195,Madison Ave & Nelson Ave,53042,39.728055,-86.153257
9599,White River Pkwy E Dr & 29th St,51812,39.809462,-86.193289
7379,38th St & Cornelius Ave,10366,39.824925,-86.165597
10062,Georgetown Rd & Brock St,52802,39.844066,-86.241799
10419,University Ave & Ritter Ave,53472,39.766558,-86.073388
7176,42nd St & Private Dr,10033,39.833386,-86.016079
10390,Unversity Ave & Ritter Ave,53435,39.766718,-86.073741
9356,Vermont St & Vine St,51290,39.771847,-86.237839
8920,Washington St & Gibson Ave,50690,39.773678,-86.01652
10384,Emerson Ave & English Ave,53425,39.760699,-86.082869
9854,Allisonville Rd & 75th St,52374,39.891145,-86.08593
10174,Madison Ave & Thompson Rd,53012,39.693154,-86.13658
8885,Washington St & Edmondson Ave,50648,39.771792,-86.050255
9476,Brookside Ave & Samoa St,51606,39.787733,-86.126064
7420,34th St & Temple Ave,10446,39.818093,-86.118349
7399,22nd St & Broadway St,10421,39.797627,-86.146516
8662,Shadeland Ave & Shadeland Station,50196,39.887562,-86.046217
8630,42nd St & Wexford Rd,50128,39.833106,-86.079556
8269,Troy Ave & Mars Hill St,12368,39.720454,-86.228424
10154,Madison Ave & Lilac Dr,52988,39.641236,-86.1189
9295,Arlington Ave & 22nd St,51199,39.798299,-86.064556
7619,10th St & Hartman Dr,10814,39.781879,-86.039028
7288,42nd St & Mount Vernon Ct,10229,39.833411,-86.005863
8337,Holt Rd & Farnsworth St,12446,39.723956,-86.225224
7343,Eagle Creek Pkwy & Private Dr,10323,39.824266,-86.283229
10326,Meridian St & Orange St,53309,39.750199,-86.159093
8421,Albany St & 25th Ave,12575,39.723347,-86.110804
10568,DTC-K,90010,39.766489,-86.153644
7223,Meridian St & McLean Pl,10116,39.795992,-86.157434
8361,17th Ave & Detroit St,12503,39.728735,-86.101687
8447,Virginia Ave & Grove Ave,12613,39.755084,-86.142877
10283,Emerson Ave & Grovewood Dr,53254,39.706672,-86.082725
8302,Kentucky Ave & Henry St,12405,39.760378,-86.169025
7880,Hanna Ave & Keystone Ave,11719,39.708542,-86.119655
10134,Madison Ave & Tulip Dr,52936,39.667629,-86.128159
7936,Keystone Ave & 56th St,11784,39.854843,-86.121991
7894,Keystone Ave & Reformers Ave,11733,39.741317,-86.120976
9765,Delaware St & 14th St,52208,39.785596,-86.153901
8061,16th St & Tibbs Ave,12016,39.787911,-86.216471
10214,Southeastern Ave & Grant Ave,53116,39.751962,-86.096758
10012,81st St & Norfolk St,52746,39.90021,-86.255167
7366,38th St & Cold Spring Rd,10352,39.824377,-86.197946
9096,MLK St & Golden Hill Dr,50923,39.821182,-86.179045
8379,Raymond St & East St,12524,39.73725,-86.149151
9374,Michigan St - 3801 W - Michigan Plaza,51313,39.773844,-86.226296
7248,38th St & Temple Ave,10173,39.825288,-86.118563
7503,34th St & Baltimore Ave,10575,39.818159,-86.123849
9000,Washington St & Biltmore Ave,50781,39.752531,-86.251589
8595,Shadeland Ave & 46th St,50090,39.841017,-86.045968
8537,Beecher St & East St,14128,39.741554,-86.148938
10348,Emerson Ave & Stop 11 Rd,53337,39.652298,-86.08258
9999,Georgetown Rd & 62nd St,52731,39.868234,-86.244202
9328,Michigan St & Woodruff Pl Middle Dr,51246,39.774415,-86.128327
9630,30th St & Tacoma Ave,51855,39.810733,-86.120575
7419,34th St & Tacoma Ave,10445,39.818088,-86.12026
10299,Main St & 09th Ave,53272,39.72174,-86.092073
8553,Illinois St & 23rd St,50017,39.798884,-86.159031
10517,Raymond Station NB,70047,39.73792,-86.13964
10484,Park Station WB,70014,39.82508,-86.147179
7290,42nd St & Baker Dr,10231,39.833491,-85.999913
10037,Moller Rd & 86th St,52777,39.909259,-86.256699
10358,Emerson Ave & Thompson Rd,53347,39.693198,-86.082459
7607,10th St & Bonar Ave,10799,39.782179,-86.001712
10131,Madison Ave & Jacks Ln,52932,39.675533,-86.130787
8352,Holt Rd & Stout Field Entrance,12461,39.739755,-86.225348
10268,Troy Ave & Dietz St,53235,39.723036,-86.12845
8409,Raymond St & Perkins Ave,12561,39.73777,-86.111562
7702,Cunningham Rd & Private Dr,10926,39.797748,-86.264702
8762,A J Brown Ave & 16th St,50432,39.788921,-86.135278
8212,Eagle Creek Pkwy & Eagle Cove Dr,12268,39.829867,-86.284546
9552,21st St - 7314 E,51706,39.796569,-86.038186
9360,Vermont St & Worth Ave,51294,39.772436,-86.255539
7752,Cranston Dr & Welcome Way Blvd E,10984,39.769566,-86.291574
9323,Michigan St & Rural St,51238,39.774525,-86.117117
7793,10th St & Lynn St,11034,39.780711,-86.194987
9608,29th St & Rader St,51825,39.808264,-86.178237
9253,10th St & Campbell Ave,51146,39.78172,-86.065315
7470,30th St & Richardt Ave,10533,39.811082,-86.036014
7196,38th St & Riley Ave,10063,39.825568,-86.086347
7993,English Ave - 3312 E,11860,39.760024,-86.107991
10021,Zionsville Rd & 79th St,52756,39.895813,-86.259898
10340,Emerson Ave & McFarland Blvd,53328,39.654024,-86.082747
9499,21st St & Layman Ave,51637,39.796235,-86.072474
8959,Washington St & Hamilton Ave,50734,39.767754,-86.125714
7689,10th St - 4400 W,10905,39.780382,-86.231576
8177,34th St & Watergate Rd,12230,39.816608,-86.25058
9138,86th St & Naab Rd,50974,39.911952,-86.197548
8092,Moller Rd & 38th St,12061,39.823374,-86.256266
7881,Keystone Ave & Hanna Ave,11720,39.709584,-86.120247
9510,Franklin Rd & Orchid Ln,51654,39.79155,-86.025351
7665,10th St & Oriental St,10866,39.781311,-86.135265
