X,Y,OBJECTID,DESCRIPTION,IDENTIFIER,LATITUDE,LONGITUDE
-86.0400969994236,39.8110410003713,7450,30th St & Elmhurst Dr,10483,39.811041,-86.040097
-86.0350170003662,39.8110470000537,7451,30th St & Richardt Av,10484,39.811047,-86.035017
-86.0319449995095,39.8111090002136,7452,30th St & Enterprise St,10485,39.811109,-86.031945
-86.0299409994351,39.8110740000527,7453,30th St & Huber St,10486,39.811074,-86.029941
-86.0262709998897,39.8111019998223,7454,30th St & Franklin Rd,10487,39.811102,-86.026271
-86.0241499999678,39.8111820002337,7455,30th St & Private Dr,10488,39.811182,-86.02415
-86.0185219998851,39.8112100000655,7456,30th St & Tobey Dr,10489,39.81121,-86.018522
-86.0141800000449,39.8112869999688,7457,30th St & Routiers Ave,10490,39.811287,-86.01418
-86.0119480000128,39.8112739996045,7458,30th St & Private Dr,10491,39.811274,-86.011948
-85.9907750000826,39.8052649995861,7459,Mitthoefer Rd & 25th St,10496,39.805265,-85.990775
-86.0096160002116,39.8118359997034,7460,Post Rd & 30th St,10515,39.811836,-86.009616
-86.0103950001826,39.8167170000066,7461,33rd St & Post Rd,10517,39.816717,-86.010395
-86.0152709994218,39.8166610001706,7462,33rd St & Mesilla Ct,10519,39.816661,-86.015271
-86.0178129997055,39.8166099999612,7463,33rd St & Raton Ct,10520,39.81661,-86.017813
-86.022536999466,39.8165569999259,7464,33rd St - Crossroads,10521,39.816557,-86.022537
-86.0258509998692,39.8165000001054,7465,33rd St & Franklin Rd,10522,39.8165,-86.025851
-86.0268319995656,39.8141959995698,7466,Franklin Rd & Bellwood Dr,10523,39.814196,-86.026832
-86.0268199997263,39.8119010000569,7467,Franklin Rd & 30th St,10524,39.811901,-86.02682
-86.0300699998541,39.8111449999211,7468,30th St & Huber St,10531,39.811145,-86.03007
-86.0314259999746,39.8112170000321,7469,30th St & Enterprise St,10532,39.811217,-86.031426
-86.0360140003693,39.8110819996449,7470,30th St & Richardt Ave,10533,39.811082,-86.036014
-86.0400540005592,39.8110989999756,7471,30th St & Elmhurst Dr,10534,39.811099,-86.040054
-86.0453869994252,39.8111640002437,7472,30th St & Shadeland Ave,10535,39.811164,-86.045387
-86.0456069994935,39.8136230003674,7473,Shadeland Ave & Private Dr,10536,39.813623,-86.045607
-86.0456419997068,39.8161320000276,7474,Shadeland Ave & 33rd St,10537,39.816132,-86.045642
-86.046409999476,39.8184739999964,7475,34th St & Shadeland Ave,10538,39.818474,-86.04641
-86.0510520005298,39.818420999745,7476,34th St & Edmondson Ave,10539,39.818421,-86.051052
-86.0523970003474,39.8184219996586,7477,34th St & Elizabeth St,10540,39.818422,-86.052397
-86.0548720002449,39.8184159996541,7478,34th St - 6700 E,10541,39.818416,-86.054872
-86.0653379994266,39.8184000004411,7479,34th St & Arlington Ave,10542,39.8184,-86.065338
-86.0681610001653,39.8184119996006,7480,34th St & Private Dr,10543,39.818412,-86.068161
-86.0728070002228,39.8183990003553,7481,34th St & Layman Ave,10544,39.818399,-86.072807
-86.0776100002545,39.8184150002836,7482,34th St & Downey Ave,10545,39.818415,-86.07761
-86.0804510000577,39.8184240003849,7483,34th St & Butler Ave,10546,39.818424,-86.080451
-86.0829070000195,39.8184310000287,7484,34th St & Emerson Ave,10550,39.818431,-86.082907
-86.0848760001842,39.8184190002411,7485,34th St & Bancroft St,10551,39.818419,-86.084876
-86.087548999485,39.8183930003382,7486,34th St & Dequincy St,10552,39.818393,-86.087549
-86.0887740005504,39.8183830003352,7487,34th St & Wallace Ave,10553,39.818383,-86.088774
-86.0924219995296,39.8183450004177,7488,34th St & Drexel Ave,10555,39.818345,-86.092422
-86.0947150003908,39.8183250000466,7489,34th St & Colorado Ave,10557,39.818325,-86.094715
-86.0976840002921,39.8182980003289,7490,34th St & Forest Manor Ave,10559,39.818298,-86.097684
-86.100018999595,39.8182670003836,7491,34th St & Chester Dr,10560,39.818267,-86.100019
-86.1024900001911,39.8182500002711,7492,34th St & Sherman Dr,10561,39.81825,-86.10249
-86.1041630005548,39.8182350000031,7493,34th St & Station St,10562,39.818235,-86.104163
-86.1068859998507,39.8182330004085,7494,34th St & Olney St,10564,39.818233,-86.106886
-86.1082350004486,39.8182199997723,7495,34th St & Adams St,10565,39.81822,-86.108235
-86.1098119995232,39.8181969998691,7496,34th St & Lasalle St,10566,39.818197,-86.109812
-86.1120369995162,39.8182030003713,7497,34th St & Dearborn St,10567,39.818203,-86.112037
-86.1132620004283,39.8182029995986,7498,34th St & Parker Ave,10568,39.818203,-86.113262
-86.114877999687,39.8182030000816,7499,34th St & Oxford St,10569,39.818203,-86.114878
-86.1182529995646,39.8181920003866,7500,34th St & Temple Ave,10571,39.818192,-86.118253
-86.1198869998077,39.8181750004371,7501,34th St & Tacoma Ave,10572,39.818175,-86.119887
-86.1219979994401,39.8181579997742,7502,34th St & Keystone Ave,10573,39.818158,-86.121998
-86.1238490000832,39.8181590000794,7503,34th St & Baltimore Ave,10575,39.818159,-86.123849
-86.1267789994935,39.818133999857,7504,34th St & Nicholas Ave,10576,39.818134,-86.126779
-86.1280319994571,39.818132000111,7505,34th St & Orchard Ave,10577,39.818132,-86.128032
-86.1295420003465,39.818145000139,7506,34th St & Schofield Ave,10578,39.818145,-86.129542
-86.1309759998389,39.8181369999681,7507,34th St & Ralston Ave,10579,39.818137,-86.130976
-86.132471000269,39.8181250003043,7508,34th St & Hovey St,10580,39.818125,-86.132471
-86.1348260001155,39.8177890001829,7509,Sutherland Ave & 34th St,10581,39.817789,-86.134826
-86.1353779996371,39.8167270000589,7510,Sutherland Ave & A J Brown Ave,10582,39.816727,-86.135378
-86.1376719998443,39.8159710002409,7511,Sutherland Ave & Winthrop Ave,10583,39.815971,-86.137672
-86.1390080003786,39.8155620000947,7512,Sutherland Ave & Guilford Ave,10584,39.815562,-86.139008
-86.1406400000294,39.8148249998298,7513,Sutherland Ave & Private Dr,10585,39.814825,-86.14064
-86.1411880001903,39.813244000172,7514,Sutherland Ave & 32nd St,10586,39.813244,-86.141188
-86.1416820002663,39.8110210003488,7515,Sutherland Ave & 30th St,10587,39.811021,-86.141682
-86.1434149998447,39.8104759996142,7516,30th St & Fall Creek Pkwy N Dr,10588,39.810476,-86.143415
-86.145482999943,39.8104180004402,7517,30th St & College Ave,10589,39.810418,-86.145483
-86.1482630004676,39.8103679996648,7518,30th St & Ruckle St,10591,39.810368,-86.148263
-86.1496660003915,39.810395000301,7519,Central Ave & 30th St,10593,39.810395,-86.149666
-86.149641000202,39.806368000414,7520,Central Ave & Fall Creek Pkwy N Dr,10595,39.806368,-86.149641
-86.1496089995403,39.8028430000643,7521,Central Ave & 25th St,10596,39.802843,-86.149609
-86.1495979999794,39.79715000004,7522,Central Ave & 22nd St,10599,39.79715,-86.149598
-86.1495709995204,39.7923319999497,7523,Central Ave & 19th St,10602,39.792332,-86.149571
-86.1513299998834,39.7793089999635,7524,Fort Wayne Ave & 09th St,10605,39.779309,-86.15133
-86.1524200003217,39.7768309998835,7525,Alabama St & Walnut St,10606,39.776831,-86.15242
-86.152406999759,39.7755990001717,7526,Alabama St & North St,10607,39.775599,-86.152407
-86.1524850004934,39.7735390003608,7527,Alabama St & Michigan St,10608,39.773539,-86.152485
-86.1360229994893,39.8163700003485,7528,Sutherland Ave & A J Brown Ave,10617,39.81637,-86.136023
-86.1511880002674,39.7792910001753,7529,Fort Wayne Ave & Sahm St,10700,39.779291,-86.151188
-86.1485760005316,39.7807649999008,7530,10th St & East St,10702,39.780765,-86.148576
-86.1453269995027,39.7806630002654,7531,10th St & College Ave,10703,39.780663,-86.145327
-86.1425549995773,39.7811709999558,7532,10th St & Massachusetts Ave,10704,39.781171,-86.142555
-86.1374029997208,39.7811870002299,7533,10th St & Highland Ave,10706,39.781187,-86.137403
-86.135581000419,39.7812440000219,7534,10th St & Oriental St,10707,39.781244,-86.135581
-86.1335499998878,39.7812569998362,7535,10th St & Arsenal Ave,10708,39.781257,-86.13355
-86.1316850004979,39.7812619999782,7536,10th St & Newman St,10709,39.781262,-86.131685
-86.1286969998808,39.7812819996535,7537,10th St & Woodruff Pl Middle D,10711,39.781282,-86.128697
-86.1271929999464,39.7812449998416,7538,10th St & Woodruff Pl E Dr,10712,39.781245,-86.127193
-86.12344899987,39.7813409996978,7539,10th St & Jefferson Ave,10713,39.781341,-86.123449
-86.121915000074,39.781304000016,7540,10th St & Keystone Ave,10714,39.781304,-86.121915
-86.118666999825,39.7812999995897,7541,10th St & Temple Ave,10716,39.7813,-86.118667
-86.1168419995983,39.7813430004519,7542,10th St & Rural St,10717,39.781343,-86.116842
-86.1144749997105,39.7813569999129,7543,10th St & Parker Ave,10718,39.781357,-86.114475
-86.1120630003425,39.7813690000033,7544,10th St & Gray St,10719,39.781369,-86.112063
-86.1099710004554,39.7813800000836,7545,10th St & Lasalle St,10720,39.78138,-86.109971
-86.1064559999373,39.7813879999124,7546,10th St & Olney St,10722,39.781388,-86.106456
-86.1044130003795,39.7813960003589,7547,10th St & Kealing Ave,10724,39.781396,-86.104413
-86.1013710000505,39.7814099996941,7548,10th St & Bradley Ave,10725,39.78141,-86.101371
-86.0997560003066,39.7814129997223,7549,10th St & Denny St,10726,39.781413,-86.099756
-86.097788000236,39.7814310001803,7550,10th St & Grant Ave,10727,39.781431,-86.097788
-86.0953719997389,39.7814209996858,7551,10th St & Euclid Ave,10729,39.781421,-86.095372
-86.0931200005182,39.781445999774,7552,10th St & Linwood Ave,10730,39.781446,-86.09312
-86.0907360003882,39.7814770002709,7553,10th St & Bosart Ave,10731,39.781477,-86.090736
-86.0877010001601,39.7814899996424,7554,10th St & Dequincy St,10733,39.78149,-86.087701
-86.0862600002802,39.781497999769,7555,10th St & Riley Ave,10734,39.781498,-86.08626
-86.0837310001353,39.7815129998598,7556,10th St & Emerson Ave,10736,39.781513,-86.083731
-86.0806809995154,39.7815269999041,7557,10th St & Butler Ave,10738,39.781527,-86.080681
-86.0787210005714,39.7815339997518,7558,10th St & Hawthorne Ln,10739,39.781534,-86.078721
-86.0767389999811,39.7815429996164,7559,10th St & Irvington Ave,10740,39.781543,-86.076739
-86.0736959995669,39.7819690001261,7560,Ritter Ave & 10th St,10741,39.781969,-86.073696
-86.0737010003874,39.7834509998109,7561,Ritter Ave -1200 N,10742,39.783451,-86.073701
-86.073718000585,39.7851450003813,7562,Ritter Ave & 13th St,10743,39.785145,-86.073718
-86.0737460004291,39.7874180003488,7563,1450 N Ritter Ave - Community Hosp East,10744,39.787418,-86.073746
-86.0737499995893,39.7887330000879,7564,Ritter Ave & 16th St,10745,39.788733,-86.07375
-86.0715520003141,39.7888969995865,7565,16th St & Lesley Ave,10747,39.788897,-86.071552
-86.0692600003697,39.7889079997664,7566,16th St & Graham Ave,10748,39.788908,-86.06926
-86.0668049994275,39.7889109999974,7567,16th St & Priscilla Ave,10750,39.788911,-86.066805
-86.0645930002328,39.7889240000179,7568,16th St & Arlington Ave,10751,39.788924,-86.064593
-86.0644410002233,39.7869090002236,7569,Arlington Ave & Village Plaza N Dr,10753,39.786909,-86.064441
-86.0644159999802,39.7857450001205,7570,Arlington Ave & Village Plaza S Dr,10754,39.785745,-86.064416
-86.0644019999697,39.7845540002325,7571,Arlington Ave & 12th St,10755,39.784554,-86.064402
-86.0643949996441,39.7832690000733,7572,Arlington Ave & Eastridge Dr,10756,39.783269,-86.064395
-86.0637270004708,39.7815969998559,7573,10th St & Arlington Ave,10757,39.781597,-86.063727
-86.0598560003552,39.7816680001217,7574,10th St & Sheridan Ave,10758,39.781668,-86.059856
-86.0575080005858,39.7816810002964,7575,10th St & Ridgeview Dr,10759,39.781681,-86.057508
-86.0502349995066,39.781719000268,7576,10th St & Edmondson Ave,10760,39.781719,-86.050235
-86.0470579994594,39.7817239996893,7577,10th St - 6900 E,10761,39.781724,-86.047058
-86.0448590001894,39.7817340001757,7578,10th St & Shadeland Ave,10762,39.781734,-86.044859
-86.0416750004322,39.7817329999051,7579,10th St & Shortridge Rd,10764,39.781733,-86.041675
-86.0407520002978,39.7808059998302,7580,Shortridge Rd - 900 N,10765,39.780806,-86.040752
-86.0407429999395,39.7799409997074,7581,Shortridge Rd - 800 N-USPS,10766,39.779941,-86.040743
-86.0392090002802,39.7818209999521,7582,10th St & Hartman Dr,10770,39.781821,-86.039209
-86.0369500002152,39.7818340001046,7583,10th St & Sadlier Dr,10771,39.781834,-86.03695
-86.0329720003764,39.7818539997027,7584,10th St & Payton Ave,10772,39.781854,-86.032972
-86.0291079995645,39.7818669995649,7585,10th St & Carroll White Dr,10773,39.781867,-86.029108
-86.0266530003711,39.7818579995857,7586,10th St & Franklin Rd,10774,39.781858,-86.026653
-86.0232160002821,39.7819010000252,7587,10th St & Cecil Ave,10776,39.781901,-86.023216
-86.0198629994406,39.7818980001654,7588,10th St & Eaton Ave,10778,39.781898,-86.019863
-86.0182279996155,39.7819169998198,7589,10th St & Fenton Ave,10779,39.781917,-86.018228
-86.0149259998406,39.7819500002582,7590,10th St & Harbison Ave,10780,39.78195,-86.014926
-86.0119580001018,39.7820070001741,7591,10th St & Bazil Ave,10781,39.782007,-86.011958
-86.008976999508,39.7820130001997,7592,10th St & Post Rd,10782,39.782013,-86.008977
-86.0066249996878,39.7820530002055,7593,10th St - 9150 E,10783,39.782053,-86.006625
-86.0040269995635,39.7820900003297,7594,10th St & Wittfield St,10784,39.78209,-86.004027
-86.0018360001057,39.7821240004524,7595,10th St & Bonar Ave,10785,39.782124,-86.001836
-85.9990460001119,39.7821510000159,7596,10th St & Delbrick Ln,10786,39.782151,-85.999046
-85.9959720004777,39.7821820000663,7597,10th St & Hathaway Dr,10788,39.782182,-85.995972
-85.9911870002324,39.7822009999519,7598,10th St & Mitthoefer Rd,10789,39.782201,-85.991187
-85.9904789996547,39.7815440002757,7599,Mitthoefer Rd & 10th St,10790,39.781544,-85.990479
-85.974267000033,39.774979999578,7600,E Washington  St - Sam's Club,10791,39.77498,-85.974267
-85.9721570004343,39.7749310002345,7601,E Washington St & German Church Rd - Marsh,10792,39.774931,-85.972157
-85.9902340000794,39.7786569998629,7602,Mitthoefer Rd & Michigan St,10793,39.778657,-85.990234
-85.9904690004842,39.7786699996879,7603,Mitthoefer Rd & Michigan St,10794,39.77867,-85.990469
-85.9910630000608,39.78238299964,7604,10th St & Mitthoefer Rd,10795,39.782383,-85.991063
-85.9956309998375,39.7822350004077,7605,10th St & Hathaway Dr,10796,39.782235,-85.995631
-85.9988539998159,39.7821990003301,7606,10th St & Schleicher Ave,10798,39.782199,-85.998854
-86.0017119994219,39.7821790001279,7607,10th St & Bonar Ave,10799,39.782179,-86.001712
-86.0042590001516,39.7821090001773,7608,10th St & Wittfield St,10800,39.782109,-86.004259
-86.0062370002557,39.7821500001099,7609,10th St - 9200 E,10801,39.78215,-86.006237
-86.010020000553,39.7821470000965,7610,10th St & Post Rd,10802,39.782147,-86.01002
-86.013576999716,39.7820490001981,7611,10th St & Routiers Ave,10804,39.782049,-86.013577
-86.0179079994723,39.7820140002433,7612,10th St & Fenton Ave,10805,39.782014,-86.017908
-86.0195549999764,39.7819950001285,7613,10th St & Eaton Ave,10806,39.781995,-86.019555
-86.0228279999457,39.7819629999718,7614,10th St & Cecil Ave,10808,39.781963,-86.022828
-86.0260269998909,39.7819389996157,7615,10th St & Franklin Rd,10810,39.781939,-86.026027
-86.029475000069,39.7819120001207,7616,10th St & Carroll White Dr,10811,39.781912,-86.029475
-86.0333530000178,39.7819080001493,7617,10th St & Payton Ave,10812,39.781908,-86.033353
-86.0352350005315,39.7818939999824,7618,10th St & Mitchner Ave,10813,39.781894,-86.035235
-86.0390280001285,39.7818790001163,7619,10th St & Hartman Dr,10814,39.781879,-86.039028
-86.0404440000156,39.7818830002319,7620,10th St & Shortridge Rd,10815,39.781883,-86.040444
-86.042909999511,39.7818340004312,7621,10th St -7100 E,10816,39.781834,-86.04291
-86.0472359998323,39.7818280004369,7622,10th St - 6900 E,10817,39.781828,-86.047236
-86.0505380001626,39.7817759995559,7623,10th St & Edmondson Ave,10818,39.781776,-86.050538
-86.0572770005405,39.7817310001848,7624,10th St & Ridgeview Dr,10819,39.781731,-86.057277
-86.0593259999743,39.781710999744,7625,10th St & Sheridan Ave,10820,39.781711,-86.059326
-86.06392400022,39.7817249995588,7626,10th St & Arlington Ave,10821,39.781725,-86.063924
-86.0641559999595,39.7825230003184,7627,Arlington Ave & 11th St,10822,39.782523,-86.064156
-86.0641770003773,39.7843520002088,7628,Arlington Ave & 12th St,10823,39.784352,-86.064177
-86.0642389997545,39.7858200000469,7629,Arlington Ave & Village Plaza S Dr,10824,39.78582,-86.064239
-86.0642430005038,39.7871679998378,7630,Arlington Ave & 14th St,10825,39.787168,-86.064243
-86.0648620005528,39.7890409996209,7631,16th St & Arlington Ave,10826,39.789041,-86.064862
-86.0665770001495,39.7890070002853,7632,16th St & Priscilla Ave,10827,39.789007,-86.066577
-86.0689470005589,39.78900200012,7633,16th St & Graham Ave,10829,39.789002,-86.068947
-86.0712709999928,39.7889909999359,7634,16th St & Lesley Ave,10830,39.788991,-86.071271
-86.0739340003568,39.787447000098,7635,Ritter Ave & 16th St,10831,39.787447,-86.073934
-86.0738799998928,39.7854079996656,7636,Ritter Ave & 13th St,10832,39.785408,-86.07388
-86.0738650005059,39.7835190004465,7637,Ritter Ave -1100 N,10833,39.783519,-86.073865
-86.0738249998918,39.7821690002323,7638,Ritter Ave & 10th St,10834,39.782169,-86.073825
-86.0764619999586,39.7816510004308,7639,10th St & Irvington Ave,10835,39.781651,-86.076462
-86.0789809998216,39.7816310000461,7640,10th St & Hawthorne Ln,10836,39.781631,-86.078981
-86.0816820005486,39.7816139996871,7641,10th St & Leland Ave,10838,39.781614,-86.081682
-86.0829869999804,39.7816030001753,7642,10th St & Emerson Ave,10839,39.781603,-86.082987
-86.0858270005287,39.7815820000659,7643,10th St & Riley Ave,10841,39.781582,-86.085827
-86.0873249997649,39.7815820003139,7644,10th St & Dequincy St,10842,39.781582,-86.087325
-86.0903809997362,39.7815549996875,7645,10th St & Bosart Ave,10844,39.781555,-86.090381
-86.0925590005568,39.7815470004043,7646,10th St & Linwood Ave,10845,39.781547,-86.092559
-86.0944479999937,39.7815340003242,7647,10th St & Euclid Ave,10846,39.781534,-86.094448
-86.0967850005245,39.7815230000835,7648,10th St & Gladstone Ave,10847,39.781523,-86.096785
-86.098037999843,39.7815180000445,7649,10th St & Grant Ave,10848,39.781518,-86.098038
-86.0998919999952,39.7815139995953,7650,10th St & Denny St,10849,39.781514,-86.099892
-86.1019659996939,39.7815009997179,7651,10th St & Sherman Dr,10850,39.781501,-86.101966
-86.1046590000969,39.7814820003789,7652,10th St & Ewing St,10851,39.781482,-86.104659
-86.1073670003853,39.7814689999049,7653,10th St & Olney St,10852,39.781469,-86.107367
-86.109477000181,39.7814590003546,7654,10th St & Lasalle St,10853,39.781459,-86.109477
-86.1113339994271,39.7814539995614,7655,10th St & Gray St,10854,39.781454,-86.111334
